Index,Date,variable,value
8982,08/02/2017,beams EUR/ton,
8983,07/02/2017,beams EUR/ton,
8984,06/02/2017,beams EUR/ton,
8985,03/02/2017,beams EUR/ton,
8986,02/02/2017,beams EUR/ton,
8987,01/02/2017,beams EUR/ton,
8988,30/01/2017,beams EUR/ton,
8989,27/01/2017,beams EUR/ton,
8990,26/01/2017,beams EUR/ton,
8991,25/01/2017,beams EUR/ton,
8992,24/01/2017,beams EUR/ton,
8993,23/01/2017,beams EUR/ton,
8994,20/01/2017,beams EUR/ton,
8995,19/01/2017,beams EUR/ton,
8996,18/01/2017,beams EUR/ton,
8997,17/01/2017,beams EUR/ton,
8998,16/01/2017,beams EUR/ton,
8999,13/01/2017,beams EUR/ton,
9000,12/01/2017,beams EUR/ton,
9001,11/01/2017,beams EUR/ton,
9002,10/01/2017,beams EUR/ton,
9003,09/01/2017,beams EUR/ton,
9004,06/01/2017,beams EUR/ton,
9005,05/01/2017,beams EUR/ton,
9006,04/01/2017,beams EUR/ton,
9007,03/01/2017,beams EUR/ton,
9008,30/12/2016,beams EUR/ton,
9009,29/12/2016,beams EUR/ton,
9010,28/12/2016,beams EUR/ton,
9011,23/12/2016,beams EUR/ton,
9012,21/12/2016,beams EUR/ton,
9013,20/12/2016,beams EUR/ton,
9014,19/12/2016,beams EUR/ton,
9015,16/12/2016,beams EUR/ton,
9016,15/12/2016,beams EUR/ton,
9017,14/12/2016,beams EUR/ton,
9018,13/12/2016,beams EUR/ton,
9019,09/12/2016,beams EUR/ton,
9020,08/12/2016,beams EUR/ton,
9021,07/12/2016,beams EUR/ton,
9022,06/12/2016,beams EUR/ton,
9023,05/12/2016,beams EUR/ton,
9024,02/12/2016,beams EUR/ton,
9025,01/12/2016,beams EUR/ton,
9026,30/11/2016,beams EUR/ton,
9027,29/11/2016,beams EUR/ton,
9028,28/11/2016,beams EUR/ton,
9029,25/11/2016,beams EUR/ton,
9030,24/11/2016,beams EUR/ton,
9031,23/11/2016,beams EUR/ton,
9032,22/11/2016,beams EUR/ton,
9033,21/11/2016,beams EUR/ton,
9034,18/11/2016,beams EUR/ton,
9035,17/11/2016,beams EUR/ton,
9036,15/11/2016,beams EUR/ton,
9037,14/11/2016,beams EUR/ton,
9038,11/11/2016,beams EUR/ton,
9039,10/11/2016,beams EUR/ton,
9040,09/11/2016,beams EUR/ton,
9041,08/11/2016,beams EUR/ton,
9042,07/11/2016,beams EUR/ton,
9043,04/11/2016,beams EUR/ton,
9044,03/11/2016,beams EUR/ton,
9045,02/11/2016,beams EUR/ton,
9046,01/11/2016,beams EUR/ton,
9047,31/10/2016,beams EUR/ton,
9048,28/10/2016,beams EUR/ton,
9049,27/10/2016,beams EUR/ton,
9050,26/10/2016,beams EUR/ton,
9051,25/10/2016,beams EUR/ton,
9052,24/10/2016,beams EUR/ton,
9053,21/10/2016,beams EUR/ton,
9054,20/10/2016,beams EUR/ton,
9055,19/10/2016,beams EUR/ton,
9056,18/10/2016,beams EUR/ton,
9057,17/10/2016,beams EUR/ton,
9058,14/10/2016,beams EUR/ton,
9059,13/10/2016,beams EUR/ton,
9060,11/10/2016,beams EUR/ton,
9061,10/10/2016,beams EUR/ton,
9062,07/10/2016,beams EUR/ton,
9063,06/10/2016,beams EUR/ton,
9064,05/10/2016,beams EUR/ton,
9065,04/10/2016,beams EUR/ton,
9066,03/10/2016,beams EUR/ton,
9067,30/09/2016,beams EUR/ton,
9068,29/09/2016,beams EUR/ton,
9069,28/09/2016,beams EUR/ton,
9070,27/09/2016,beams EUR/ton,
9071,26/09/2016,beams EUR/ton,
9072,23/09/2016,beams EUR/ton,
9073,22/09/2016,beams EUR/ton,
9074,21/09/2016,beams EUR/ton,
9075,20/09/2016,beams EUR/ton,
9076,19/09/2016,beams EUR/ton,
9077,16/09/2016,beams EUR/ton,
9078,15/09/2016,beams EUR/ton,
9079,14/09/2016,beams EUR/ton,
9080,13/09/2016,beams EUR/ton,
9081,12/09/2016,beams EUR/ton,
9082,09/09/2016,beams EUR/ton,
9083,08/09/2016,beams EUR/ton,
9084,06/09/2016,beams EUR/ton,
9085,05/09/2016,beams EUR/ton,
9086,02/09/2016,beams EUR/ton,
9087,01/09/2016,beams EUR/ton,
9088,31/08/2016,beams EUR/ton,
9089,30/08/2016,beams EUR/ton,
9090,26/08/2016,beams EUR/ton,
9091,25/08/2016,beams EUR/ton,
9092,24/08/2016,beams EUR/ton,
9093,23/08/2016,beams EUR/ton,
9094,22/08/2016,beams EUR/ton,
9095,19/08/2016,beams EUR/ton,
9096,18/08/2016,beams EUR/ton,
9097,17/08/2016,beams EUR/ton,
9098,16/08/2016,beams EUR/ton,
9099,15/08/2016,beams EUR/ton,
9100,12/08/2016,beams EUR/ton,
9101,11/08/2016,beams EUR/ton,
9102,10/08/2016,beams EUR/ton,
9103,09/08/2016,beams EUR/ton,
9104,08/08/2016,beams EUR/ton,
9105,05/08/2016,beams EUR/ton,
9106,04/08/2016,beams EUR/ton,
9107,03/08/2016,beams EUR/ton,
9108,01/08/2016,beams EUR/ton,
9109,29/07/2016,beams EUR/ton,
9110,28/07/2016,beams EUR/ton,
9111,27/07/2016,beams EUR/ton,
9112,26/07/2016,beams EUR/ton,
9113,25/07/2016,beams EUR/ton,
9114,22/07/2016,beams EUR/ton,
9115,21/07/2016,beams EUR/ton,
9116,20/07/2016,beams EUR/ton,
9117,19/07/2016,beams EUR/ton,
9118,18/07/2016,beams EUR/ton,
9119,15/07/2016,beams EUR/ton,
9120,14/07/2016,beams EUR/ton,
9121,13/07/2016,beams EUR/ton,
9122,12/07/2016,beams EUR/ton,
9123,11/07/2016,beams EUR/ton,
9124,08/07/2016,beams EUR/ton,
9125,07/07/2016,beams EUR/ton,
9126,06/07/2016,beams EUR/ton,
9127,05/07/2016,beams EUR/ton,
9128,04/07/2016,beams EUR/ton,
9129,01/07/2016,beams EUR/ton,
9130,30/06/2016,beams EUR/ton,
9131,29/06/2016,beams EUR/ton,
9132,27/06/2016,beams EUR/ton,
9133,24/06/2016,beams EUR/ton,
9134,23/06/2016,beams EUR/ton,
9135,22/06/2016,beams EUR/ton,
9136,21/06/2016,beams EUR/ton,
9137,20/06/2016,beams EUR/ton,
9138,17/06/2016,beams EUR/ton,
9139,16/06/2016,beams EUR/ton,
9140,15/06/2016,beams EUR/ton,
9141,14/06/2016,beams EUR/ton,
9142,13/06/2016,beams EUR/ton,
9143,10/06/2016,beams EUR/ton,
9144,09/06/2016,beams EUR/ton,
9145,08/06/2016,beams EUR/ton,
9146,07/06/2016,beams EUR/ton,
9147,06/06/2016,beams EUR/ton,
9148,03/06/2016,beams EUR/ton,
9149,02/06/2016,beams EUR/ton,
9150,01/06/2016,beams EUR/ton,
9151,31/05/2016,beams EUR/ton,
9152,27/05/2016,beams EUR/ton,
9153,26/05/2016,beams EUR/ton,
9154,25/05/2016,beams EUR/ton,
9155,24/05/2016,beams EUR/ton,
9156,20/05/2016,beams EUR/ton,
9157,19/05/2016,beams EUR/ton,
9158,18/05/2016,beams EUR/ton,
9159,17/05/2016,beams EUR/ton,
9160,16/05/2016,beams EUR/ton,
9161,13/05/2016,beams EUR/ton,
9162,12/05/2016,beams EUR/ton,
9163,11/05/2016,beams EUR/ton,
9164,10/05/2016,beams EUR/ton,
9165,09/05/2016,beams EUR/ton,
9166,06/05/2016,beams EUR/ton,
9167,05/05/2016,beams EUR/ton,
9168,04/05/2016,beams EUR/ton,
9169,03/05/2016,beams EUR/ton,
9170,29/04/2016,beams EUR/ton,
9171,28/04/2016,beams EUR/ton,
9172,27/04/2016,beams EUR/ton,
9173,26/04/2016,beams EUR/ton,
9174,25/04/2016,beams EUR/ton,
9175,22/04/2016,beams EUR/ton,
9176,21/04/2016,beams EUR/ton,
9177,20/04/2016,beams EUR/ton,
9178,19/04/2016,beams EUR/ton,
9179,18/04/2016,beams EUR/ton,
9180,14/04/2016,beams EUR/ton,
9181,13/04/2016,beams EUR/ton,
9182,12/04/2016,beams EUR/ton,
9183,11/04/2016,beams EUR/ton,
9184,08/04/2016,beams EUR/ton,
9185,07/04/2016,beams EUR/ton,
9186,06/04/2016,beams EUR/ton,
9187,05/04/2016,beams EUR/ton,
9188,04/04/2016,beams EUR/ton,
9189,01/04/2016,beams EUR/ton,
9190,31/03/2016,beams EUR/ton,
9191,30/03/2016,beams EUR/ton,
9192,29/03/2016,beams EUR/ton,
9193,24/03/2016,beams EUR/ton,
9194,23/03/2016,beams EUR/ton,
9195,22/03/2016,beams EUR/ton,
9196,21/03/2016,beams EUR/ton,
9197,18/03/2016,beams EUR/ton,
9198,17/03/2016,beams EUR/ton,
9199,16/03/2016,beams EUR/ton,
9200,15/03/2016,beams EUR/ton,
9201,14/03/2016,beams EUR/ton,
9202,11/03/2016,beams EUR/ton,
9203,10/03/2016,beams EUR/ton,
9204,08/03/2016,beams EUR/ton,
9205,06/03/2018,beams EUR/ton,655.0
9206,05/03/2018,beams EUR/ton,655.0
9207,01/03/2018,beams EUR/ton,655.0
9208,28/02/2018,beams EUR/ton,663.0
9209,27/02/2018,beams EUR/ton,663.0
9210,26/02/2018,beams EUR/ton,663.0
9211,22/02/2018,beams EUR/ton,663.0
9212,21/02/2018,beams EUR/ton,663.0
9213,20/02/2018,beams EUR/ton,663.0
9214,19/02/2018,beams EUR/ton,663.0
9215,15/02/2018,beams EUR/ton,663.0
9216,14/02/2018,beams EUR/ton,663.0
9217,13/02/2018,beams EUR/ton,663.0
9218,12/02/2018,beams EUR/ton,663.0
9219,08/02/2018,beams EUR/ton,663.0
9220,07/02/2018,beams EUR/ton,663.0
9221,06/02/2018,beams EUR/ton,663.0
9222,05/02/2018,beams EUR/ton,663.0
9223,01/02/2018,beams EUR/ton,663.0
9224,31/01/2018,beams EUR/ton,658.0
9225,30/01/2018,beams EUR/ton,658.0
9226,29/01/2018,beams EUR/ton,658.0
9227,25/01/2018,beams EUR/ton,658.0
9228,24/01/2018,beams EUR/ton,658.0
9229,22/01/2018,beams EUR/ton,658.0
9230,18/01/2018,beams EUR/ton,658.0
9231,17/01/2018,beams EUR/ton,658.0
9232,16/01/2018,beams EUR/ton,658.0
9233,15/01/2018,beams EUR/ton,658.0
9234,11/01/2018,beams EUR/ton,658.0
9235,10/01/2018,beams EUR/ton,658.0
9236,09/01/2018,beams EUR/ton,658.0
9237,08/01/2018,beams EUR/ton,658.0
9238,04/01/2018,beams EUR/ton,658.0
9239,03/01/2018,beams EUR/ton,658.0
9240,02/01/2018,beams EUR/ton,658.0
9241,28/12/2017,beams EUR/ton,635.0
9242,27/12/2017,beams EUR/ton,635.0
9243,21/12/2017,beams EUR/ton,635.0
9244,20/12/2017,beams EUR/ton,635.0
9245,19/12/2017,beams EUR/ton,635.0
9246,18/12/2017,beams EUR/ton,635.0
9247,14/12/2017,beams EUR/ton,635.0
9248,13/12/2017,beams EUR/ton,635.0
9249,12/12/2017,beams EUR/ton,635.0
9250,11/12/2017,beams EUR/ton,635.0
9251,07/12/2017,beams EUR/ton,635.0
9252,06/12/2017,beams EUR/ton,635.0
9253,04/12/2017,beams EUR/ton,635.0
9254,30/11/2017,beams EUR/ton,623.0
9255,29/11/2017,beams EUR/ton,623.0
9256,28/11/2017,beams EUR/ton,623.0
9257,27/11/2017,beams EUR/ton,623.0
9258,23/11/2017,beams EUR/ton,623.0
9259,22/11/2017,beams EUR/ton,623.0
9260,21/11/2017,beams EUR/ton,623.0
9261,20/11/2017,beams EUR/ton,623.0
9262,16/11/2017,beams EUR/ton,623.0
9263,15/11/2017,beams EUR/ton,623.0
9264,14/11/2017,beams EUR/ton,623.0
9265,13/11/2017,beams EUR/ton,623.0
9266,09/11/2017,beams EUR/ton,623.0
9267,08/11/2017,beams EUR/ton,623.0
9268,07/11/2017,beams EUR/ton,623.0
9269,06/11/2017,beams EUR/ton,623.0
9270,02/11/2017,beams EUR/ton,623.0
9271,01/11/2017,beams EUR/ton,623.0
9272,31/10/2017,beams EUR/ton,623.0
9273,30/10/2017,beams EUR/ton,623.0
9274,26/10/2017,beams EUR/ton,623.0
9275,25/10/2017,beams EUR/ton,623.0
9276,24/10/2017,beams EUR/ton,623.0
9277,19/10/2017,beams EUR/ton,623.0
9278,18/10/2017,beams EUR/ton,623.0
9279,17/10/2017,beams EUR/ton,623.0
9280,16/10/2017,beams EUR/ton,623.0
9281,12/10/2017,beams EUR/ton,623.0
9282,11/10/2017,beams EUR/ton,623.0
9283,10/10/2017,beams EUR/ton,623.0
9284,09/10/2017,beams EUR/ton,623.0
9285,05/10/2017,beams EUR/ton,623.0
9286,04/10/2017,beams EUR/ton,623.0
9287,03/10/2017,beams EUR/ton,623.0
9288,02/10/2017,beams EUR/ton,623.0
9289,28/09/2017,beams EUR/ton,597.0
9290,27/09/2017,beams EUR/ton,597.0
9291,26/09/2017,beams EUR/ton,597.0
9292,25/09/2017,beams EUR/ton,597.0
9293,21/09/2017,beams EUR/ton,597.0
9294,20/09/2017,beams EUR/ton,597.0
9295,19/09/2017,beams EUR/ton,597.0
9296,18/09/2017,beams EUR/ton,597.0
9297,14/09/2017,beams EUR/ton,597.0
9298,13/09/2017,beams EUR/ton,597.0
9299,12/09/2017,beams EUR/ton,597.0
9300,11/09/2017,beams EUR/ton,597.0
9301,06/09/2017,beams EUR/ton,597.0
9302,05/09/2017,beams EUR/ton,597.0
9303,04/09/2017,beams EUR/ton,597.0
9304,31/08/2017,beams EUR/ton,553.0
9305,30/08/2017,beams EUR/ton,553.0
9306,29/08/2017,beams EUR/ton,553.0
9307,24/08/2017,beams EUR/ton,553.0
9308,23/08/2017,beams EUR/ton,553.0
9309,22/08/2017,beams EUR/ton,553.0
9310,21/08/2017,beams EUR/ton,553.0
9311,17/08/2017,beams EUR/ton,553.0
9312,16/08/2017,beams EUR/ton,553.0
9313,15/08/2017,beams EUR/ton,553.0
9314,14/08/2017,beams EUR/ton,553.0
9315,11/08/2017,beams EUR/ton,553.0
9316,10/08/2017,beams EUR/ton,553.0
9317,09/08/2017,beams EUR/ton,553.0
9318,08/08/2017,beams EUR/ton,553.0
9319,07/08/2017,beams EUR/ton,553.0
9320,04/08/2017,beams EUR/ton,553.0
9321,03/08/2017,beams EUR/ton,553.0
9322,02/08/2017,beams EUR/ton,553.0
9323,01/08/2017,beams EUR/ton,553.0
9324,31/07/2017,beams EUR/ton,555.0
9325,27/07/2017,beams EUR/ton,555.0
9326,26/07/2017,beams EUR/ton,555.0
9327,25/07/2017,beams EUR/ton,555.0
9328,24/07/2017,beams EUR/ton,555.0
9329,21/07/2017,beams EUR/ton,555.0
9330,20/07/2017,beams EUR/ton,555.0
9331,19/07/2017,beams EUR/ton,555.0
9332,18/07/2017,beams EUR/ton,555.0
9333,17/07/2017,beams EUR/ton,555.0
9334,14/07/2017,beams EUR/ton,555.0
9335,13/07/2017,beams EUR/ton,555.0
9336,12/07/2017,beams EUR/ton,555.0
9337,11/07/2017,beams EUR/ton,555.0
9338,10/07/2017,beams EUR/ton,555.0
9339,07/07/2017,beams EUR/ton,555.0
9340,06/07/2017,beams EUR/ton,555.0
9341,05/07/2017,beams EUR/ton,555.0
9342,04/07/2017,beams EUR/ton,555.0
9343,03/07/2017,beams EUR/ton,555.0
9344,30/06/2017,beams EUR/ton,551.0
9345,29/06/2017,beams EUR/ton,551.0
9346,28/06/2017,beams EUR/ton,551.0
9347,27/06/2017,beams EUR/ton,551.0
9348,26/06/2017,beams EUR/ton,551.0
9349,22/06/2017,beams EUR/ton,551.0
9350,21/06/2017,beams EUR/ton,551.0
9351,20/06/2017,beams EUR/ton,551.0
9352,19/06/2017,beams EUR/ton,551.0
9353,16/06/2017,beams EUR/ton,551.0
9354,15/06/2017,beams EUR/ton,551.0
9355,14/06/2017,beams EUR/ton,551.0
9356,13/06/2017,beams EUR/ton,551.0
9357,12/06/2017,beams EUR/ton,551.0
9358,09/06/2017,beams EUR/ton,551.0
9359,08/06/2017,beams EUR/ton,551.0
9360,07/06/2017,beams EUR/ton,551.0
9361,06/06/2017,beams EUR/ton,551.0
9362,05/06/2017,beams EUR/ton,551.0
9363,02/06/2017,beams EUR/ton,551.0
9364,01/06/2017,beams EUR/ton,551.0
9365,31/05/2017,beams EUR/ton,
9366,30/05/2017,beams EUR/ton,
9367,26/05/2017,beams EUR/ton,
9368,25/05/2017,beams EUR/ton,
9369,24/05/2017,beams EUR/ton,
9370,23/05/2017,beams EUR/ton,
9371,22/05/2017,beams EUR/ton,
9372,19/05/2017,beams EUR/ton,
9373,17/05/2017,beams EUR/ton,
9374,16/05/2017,beams EUR/ton,
9375,15/05/2017,beams EUR/ton,
9376,12/05/2017,beams EUR/ton,
9377,11/05/2017,beams EUR/ton,
9378,10/05/2017,beams EUR/ton,
9379,09/05/2017,beams EUR/ton,
9380,08/05/2017,beams EUR/ton,
9381,05/05/2017,beams EUR/ton,
9382,04/05/2017,beams EUR/ton,
9383,03/05/2017,beams EUR/ton,
9384,02/05/2017,beams EUR/ton,
9385,28/04/2017,beams EUR/ton,
9386,27/04/2017,beams EUR/ton,
9387,26/04/2017,beams EUR/ton,
9388,25/04/2017,beams EUR/ton,
9389,24/04/2017,beams EUR/ton,
9390,21/04/2017,beams EUR/ton,
9391,20/04/2017,beams EUR/ton,
9392,19/04/2017,beams EUR/ton,
9393,18/04/2017,beams EUR/ton,
9394,13/04/2017,beams EUR/ton,
9395,12/04/2017,beams EUR/ton,
9396,11/04/2017,beams EUR/ton,
9397,07/04/2017,beams EUR/ton,
9398,06/04/2017,beams EUR/ton,
9399,05/04/2017,beams EUR/ton,
9400,04/04/2017,beams EUR/ton,
9401,03/04/2017,beams EUR/ton,
9402,31/03/2017,beams EUR/ton,
9403,30/03/2017,beams EUR/ton,
9404,29/03/2017,beams EUR/ton,
9405,28/03/2017,beams EUR/ton,
9406,27/03/2017,beams EUR/ton,
9407,24/03/2017,beams EUR/ton,
9408,23/03/2017,beams EUR/ton,
9409,22/03/2017,beams EUR/ton,
9410,21/03/2017,beams EUR/ton,
9411,20/03/2017,beams EUR/ton,
9412,17/03/2017,beams EUR/ton,
9413,16/03/2017,beams EUR/ton,
9414,15/03/2017,beams EUR/ton,
9415,14/03/2017,beams EUR/ton,
9416,13/03/2017,beams EUR/ton,
9417,10/03/2017,beams EUR/ton,
9418,09/03/2017,beams EUR/ton,
9419,08/03/2017,beams EUR/ton,
9420,07/03/2017,beams EUR/ton,
9421,06/03/2019,beams EUR/ton,646.0
9422,05/03/2019,beams EUR/ton,646.0
9423,04/03/2019,beams EUR/ton,646.0
9424,28/02/2019,beams EUR/ton,641.0
9425,27/02/2019,beams EUR/ton,641.0
9426,26/02/2019,beams EUR/ton,641.0
9427,25/02/2019,beams EUR/ton,641.0
9428,21/02/2019,beams EUR/ton,641.0
9429,20/02/2019,beams EUR/ton,641.0
9430,19/02/2019,beams EUR/ton,641.0
9431,18/02/2019,beams EUR/ton,641.0
9432,14/02/2019,beams EUR/ton,641.0
9433,13/02/2019,beams EUR/ton,641.0
9434,12/02/2019,beams EUR/ton,641.0
9435,11/02/2019,beams EUR/ton,641.0
9436,07/02/2019,beams EUR/ton,641.0
9437,06/02/2019,beams EUR/ton,641.0
9438,05/02/2019,beams EUR/ton,641.0
9439,04/02/2019,beams EUR/ton,641.0
9440,31/01/2019,beams EUR/ton,647.0
9441,30/01/2019,beams EUR/ton,647.0
9442,29/01/2019,beams EUR/ton,647.0
9443,28/01/2019,beams EUR/ton,647.0
9444,24/01/2019,beams EUR/ton,647.0
9445,22/01/2019,beams EUR/ton,647.0
9446,21/01/2019,beams EUR/ton,647.0
9447,17/01/2019,beams EUR/ton,647.0
9448,16/01/2019,beams EUR/ton,647.0
9449,15/01/2019,beams EUR/ton,647.0
9450,14/01/2019,beams EUR/ton,647.0
9451,10/01/2019,beams EUR/ton,647.0
9452,09/01/2019,beams EUR/ton,647.0
9453,08/01/2019,beams EUR/ton,647.0
9454,07/01/2019,beams EUR/ton,647.0
9455,03/01/2019,beams EUR/ton,647.0
9456,02/01/2019,beams EUR/ton,647.0
9457,31/12/2018,beams EUR/ton,653.0
9458,27/12/2018,beams EUR/ton,653.0
9459,20/12/2018,beams EUR/ton,653.0
9460,19/12/2018,beams EUR/ton,653.0
9461,18/12/2018,beams EUR/ton,653.0
9462,17/12/2018,beams EUR/ton,653.0
9463,13/12/2018,beams EUR/ton,653.0
9464,12/12/2018,beams EUR/ton,653.0
9465,11/12/2018,beams EUR/ton,653.0
9466,10/12/2018,beams EUR/ton,653.0
9467,06/12/2018,beams EUR/ton,653.0
9468,05/12/2018,beams EUR/ton,653.0
9469,03/12/2018,beams EUR/ton,653.0
9470,29/11/2018,beams EUR/ton,657.0
9471,28/11/2018,beams EUR/ton,657.0
9472,27/11/2018,beams EUR/ton,657.0
9473,26/11/2018,beams EUR/ton,657.0
9474,22/11/2018,beams EUR/ton,657.0
9475,21/11/2018,beams EUR/ton,657.0
9476,20/11/2018,beams EUR/ton,657.0
9477,19/11/2018,beams EUR/ton,657.0
9478,15/11/2018,beams EUR/ton,657.0
9479,14/11/2018,beams EUR/ton,657.0
9480,13/11/2018,beams EUR/ton,657.0
9481,12/11/2018,beams EUR/ton,657.0
9482,08/11/2018,beams EUR/ton,657.0
9483,07/11/2018,beams EUR/ton,657.0
9484,06/11/2018,beams EUR/ton,657.0
9485,05/11/2018,beams EUR/ton,657.0
9486,01/11/2018,beams EUR/ton,657.0
9487,31/10/2018,beams EUR/ton,659.0
9488,30/10/2018,beams EUR/ton,659.0
9489,29/10/2018,beams EUR/ton,659.0
9490,25/10/2018,beams EUR/ton,659.0
9491,24/10/2018,beams EUR/ton,659.0
9492,23/10/2018,beams EUR/ton,659.0
9493,18/10/2018,beams EUR/ton,659.0
9494,17/10/2018,beams EUR/ton,659.0
9495,16/10/2018,beams EUR/ton,659.0
9496,15/10/2018,beams EUR/ton,659.0
9497,11/10/2018,beams EUR/ton,659.0
9498,10/10/2018,beams EUR/ton,659.0
9499,09/10/2018,beams EUR/ton,659.0
9500,08/10/2018,beams EUR/ton,659.0
9501,04/10/2018,beams EUR/ton,659.0
9502,03/10/2018,beams EUR/ton,659.0
9503,02/10/2018,beams EUR/ton,659.0
9504,01/10/2018,beams EUR/ton,659.0
9505,27/09/2018,beams EUR/ton,652.0
9506,26/09/2018,beams EUR/ton,652.0
9507,25/09/2018,beams EUR/ton,652.0
9508,24/09/2018,beams EUR/ton,652.0
9509,20/09/2018,beams EUR/ton,652.0
9510,19/09/2018,beams EUR/ton,652.0
9511,18/09/2018,beams EUR/ton,652.0
9512,17/09/2018,beams EUR/ton,652.0
9513,13/09/2018,beams EUR/ton,652.0
9514,12/09/2018,beams EUR/ton,652.0
9515,11/09/2018,beams EUR/ton,652.0
9516,10/09/2018,beams EUR/ton,652.0
9517,05/09/2018,beams EUR/ton,652.0
9518,04/09/2018,beams EUR/ton,652.0
9519,03/09/2018,beams EUR/ton,652.0
9520,30/08/2018,beams EUR/ton,639.0
9521,29/08/2018,beams EUR/ton,639.0
9522,23/08/2018,beams EUR/ton,639.0
9523,22/08/2018,beams EUR/ton,639.0
9524,21/08/2018,beams EUR/ton,639.0
9525,20/08/2018,beams EUR/ton,639.0
9526,16/08/2018,beams EUR/ton,639.0
9527,15/08/2018,beams EUR/ton,639.0
9528,14/08/2018,beams EUR/ton,639.0
9529,13/08/2018,beams EUR/ton,639.0
9530,09/08/2018,beams EUR/ton,639.0
9531,08/08/2018,beams EUR/ton,639.0
9532,07/08/2018,beams EUR/ton,639.0
9533,06/08/2018,beams EUR/ton,639.0
9534,02/08/2018,beams EUR/ton,639.0
9535,01/08/2018,beams EUR/ton,639.0
9536,31/07/2018,beams EUR/ton,640.0
9537,30/07/2018,beams EUR/ton,640.0
9538,26/07/2018,beams EUR/ton,640.0
9539,25/07/2018,beams EUR/ton,640.0
9540,24/07/2018,beams EUR/ton,640.0
9541,19/07/2018,beams EUR/ton,640.0
9542,18/07/2018,beams EUR/ton,640.0
9543,17/07/2018,beams EUR/ton,640.0
9544,16/07/2018,beams EUR/ton,640.0
9545,12/07/2018,beams EUR/ton,640.0
9546,11/07/2018,beams EUR/ton,640.0
9547,10/07/2018,beams EUR/ton,640.0
9548,09/07/2018,beams EUR/ton,640.0
9549,05/07/2018,beams EUR/ton,640.0
9550,04/07/2018,beams EUR/ton,640.0
9551,03/07/2018,beams EUR/ton,640.0
9552,02/07/2018,beams EUR/ton,640.0
9553,28/06/2018,beams EUR/ton,641.0
9554,27/06/2018,beams EUR/ton,641.0
9555,26/06/2018,beams EUR/ton,641.0
9556,25/06/2018,beams EUR/ton,641.0
9557,21/06/2018,beams EUR/ton,641.0
9558,20/06/2018,beams EUR/ton,641.0
9559,19/06/2018,beams EUR/ton,641.0
9560,18/06/2018,beams EUR/ton,641.0
9561,14/06/2018,beams EUR/ton,641.0
9562,13/06/2018,beams EUR/ton,641.0
9563,12/06/2018,beams EUR/ton,641.0
9564,11/06/2018,beams EUR/ton,641.0
9565,06/06/2018,beams EUR/ton,641.0
9566,05/06/2018,beams EUR/ton,641.0
9567,04/06/2018,beams EUR/ton,641.0
9568,31/05/2018,beams EUR/ton,650.0
9569,30/05/2018,beams EUR/ton,650.0
9570,24/05/2018,beams EUR/ton,650.0
9571,23/05/2018,beams EUR/ton,650.0
9572,22/05/2018,beams EUR/ton,650.0
9573,21/05/2018,beams EUR/ton,650.0
9574,17/05/2018,beams EUR/ton,650.0
9575,16/05/2018,beams EUR/ton,650.0
9576,15/05/2018,beams EUR/ton,650.0
9577,14/05/2018,beams EUR/ton,650.0
9578,10/05/2018,beams EUR/ton,650.0
9579,09/05/2018,beams EUR/ton,650.0
9580,03/05/2018,beams EUR/ton,650.0
9581,02/05/2018,beams EUR/ton,650.0
9582,01/05/2018,beams EUR/ton,650.0
9583,30/04/2018,beams EUR/ton,655.0
9584,26/04/2018,beams EUR/ton,655.0
9585,25/04/2018,beams EUR/ton,655.0
9586,24/04/2018,beams EUR/ton,655.0
9587,23/04/2018,beams EUR/ton,655.0
9588,19/04/2018,beams EUR/ton,655.0
9589,17/04/2018,beams EUR/ton,655.0
9590,16/04/2018,beams EUR/ton,655.0
9591,12/04/2018,beams EUR/ton,655.0
9592,11/04/2018,beams EUR/ton,655.0
9593,10/04/2018,beams EUR/ton,655.0
9594,09/04/2018,beams EUR/ton,655.0
9595,05/04/2018,beams EUR/ton,655.0
9596,04/04/2018,beams EUR/ton,655.0
9597,28/03/2018,beams EUR/ton,655.0
9598,27/03/2018,beams EUR/ton,655.0
9599,26/03/2018,beams EUR/ton,655.0
9600,22/03/2018,beams EUR/ton,655.0
9601,21/03/2018,beams EUR/ton,655.0
9602,20/03/2018,beams EUR/ton,655.0
9603,19/03/2018,beams EUR/ton,655.0
9604,15/03/2018,beams EUR/ton,655.0
9605,14/03/2018,beams EUR/ton,655.0
9606,13/03/2018,beams EUR/ton,655.0
9607,08/03/2018,beams EUR/ton,655.0
9608,07/03/2018,beams EUR/ton,655.0
9609,05/03/2020,beams EUR/ton,558.0
9610,04/03/2020,beams EUR/ton,558.0
9611,03/03/2020,beams EUR/ton,558.0
9612,02/03/2020,beams EUR/ton,558.0
9613,27/02/2020,beams EUR/ton,571.0
9614,26/02/2020,beams EUR/ton,571.0
9615,25/02/2020,beams EUR/ton,571.0
9616,24/02/2020,beams EUR/ton,571.0
9617,20/02/2020,beams EUR/ton,571.0
9618,19/02/2020,beams EUR/ton,571.0
9619,18/02/2020,beams EUR/ton,571.0
9620,17/02/2020,beams EUR/ton,571.0
9621,13/02/2020,beams EUR/ton,571.0
9622,12/02/2020,beams EUR/ton,571.0
9623,11/02/2020,beams EUR/ton,571.0
9624,10/02/2020,beams EUR/ton,571.0
9625,06/02/2020,beams EUR/ton,571.0
